Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-12-27,2.13206,2.16554,2.03217,2.09876,13827.671351954
2011-12-28,2.09876,2.09876,2.03217,2.07212,11505.885405907
2011-12-29,2.27208,2.27208,2.04558,2.25868,6844.7740543524
2011-12-30,2.46539,2.46539,2.21881,2.45864,16980.389189929
2012-01-02,2.21881,2.36541,2.21881,2.36541,7255.8551354514
2012-01-03,2.2387,2.352,2.13206,2.352,20367.697298185
2012-01-04,2.19883,2.30538,2.12549,2.27866,10395.418378832
2012-01-05,2.16554,2.27208,2.16554,2.27208,17922.0389197
2012-01-09,2.2854,2.2854,2.06547,2.2854,143729.29297924
2012-01-10,2.25868,2.25868,2.08536,2.08536,13846.307027631
2012-01-11,2.10552,2.23204,2.10552,2.23204,3775.3686488132
2012-01-12,2.22538,2.22538,2.15204,2.19883,4831.0248650754
2012-01-13,2.19883,2.23204,2.10552,2.10552,19229.824865703
2012-01-16,2.13881,2.22538,2.13881,2.19217,2909.3578379647
2012-01-17,2.23204,2.27208,2.22538,2.2387,15947.753514209
2012-01-18,2.27208,2.27208,2.20549,2.27208,3132.9859460825
2012-01-19,2.27208,2.27208,2.21881,2.21881,1614.7264865569
2012-01-20,2.26542,2.27866,2.26542,2.27208,5490.9470272664
2012-01-23,2.27866,2.29872,2.27208,2.29872,6971.935135439
2012-01-24,2.29206,2.29872,2.29206,2.29872,1516.0670270931
2012-01-25,2.29872,2.32536,2.29872,2.32536,381.48324325987
2012-01-26,2.33202,2.49859,2.33202,2.3852,18745.297298114
2012-01-27,2.40518,2.45189,2.40518,2.41194,7616.5102706023
2012-01-30,2.45189,2.55853,2.45189,2.49859,6247.3362164885
2012-01-31,2.50525,2.5453,2.48528,2.48528,3305.091892036
2012-02-01,2.48528,2.55853,2.48528,2.5453,1223.3772973506
2012-02-02,2.55196,2.56519,2.49185,2.56519,9598.4691896076
2012-02-03,2.56519,2.56519,2.45864,2.55853,9818.8086490766
2012-02-06,2.47187,2.55196,2.47187,2.55196,5200.4497299564
2012-02-07,2.57194,2.57194,2.50525,2.50525,2380.9816217254
2012-02-08,2.53189,2.76515,2.53189,2.65185,20261.364325208
2012-02-09,2.6586,2.66517,2.55196,2.63187,4042.8454055816
2012-02-10,2.63187,2.63187,2.57194,2.57194,1930.4367568409
2012-02-13,2.6119,2.6119,2.59182,2.60524,2175.989189284
2012-02-14,2.60524,2.60524,2.59182,2.59182,232.39783784797
2012-02-15,2.62522,2.62522,2.57194,2.61856,4007.7664866612
2012-02-16,2.61856,2.61856,2.57194,2.57194,6318.5902705457
2012-02-17,2.62522,2.66517,2.62522,2.6586,4517.5070272239
2012-02-20,2.66517,2.66517,2.63187,2.6586,3673.4205407007
2012-02-21,2.66517,2.73185,2.66517,2.73185,3573.6648650206
2012-02-22,2.71853,2.71853,2.66517,2.69855,6146.4843245922
2012-02-23,2.69181,2.69181,2.67183,2.67183,770.64000003359
2012-02-24,2.66517,2.67183,2.66517,2.67183,3901.4335136836
2012-02-27,2.68515,2.68515,2.56519,2.67183,2011.5567568444
2012-02-28,2.69855,2.69855,2.69855,2.69855,913.14810814791
2012-02-29,2.66517,2.69855,2.63187,2.69855,1844.9318919723
2012-03-01,2.69181,2.69181,2.6451,2.6451,3849.9113515192
2012-03-02,2.6451,2.6451,2.6451,2.6451,1395.4832433041
2012-03-05,2.59848,2.66517,2.59848,2.66517,2118.9859460383
2012-03-06,2.60524,2.60524,2.56519,2.56519,6146.4843245922
2012-03-07,2.66517,2.66517,2.53189,2.60524,3742.4821623253
2012-03-08,2.60524,2.60524,2.53846,2.59182,3328.1124325775
2012-03-09,2.59848,2.59848,2.49185,2.58516,7240.5081084237
2012-03-12,2.49185,2.59848,2.49185,2.59848,153.47027027696
2012-03-13,2.59848,2.59848,2.59848,2.59848,74.542702705952
2012-03-14,2.59848,2.59848,2.59848,2.59848,152.3740540607
2012-03-15,2.59848,2.59848,2.59848,2.59848,74.542702705952
2012-03-16,2.49859,2.59182,2.33868,2.48528,16595.617298021
2012-03-19,2.48528,2.58516,2.48528,2.52533,4073.539459637
2012-03-20,2.52533,2.52533,2.49859,2.49859,872.58810814614
2012-03-21,2.52533,2.52533,2.52533,2.52533,152.3740540607
2012-03-22,2.52533,2.52533,2.41194,2.41868,5091.9243245463
2012-03-23,2.51201,2.51201,2.45864,2.45864,598.53405408014
2012-03-26,2.46539,2.46539,2.26542,2.36541,12972.622703268
2012-03-27,2.45189,2.45189,2.21881,2.36541,14910.732973623
2012-03-28,2.2387,2.39186,2.09876,2.26542,18881.228108931
2012-03-29,2.26542,2.26542,2.16554,2.16554,3769.8875677319
2012-03-30,2.24536,2.29206,2.21206,2.21881,10417.342703157
2012-04-02,2.27208,2.27208,2.27208,2.27208,74.542702705952
2012-04-03,2.27208,2.27208,2.27208,2.27208,220.33945946906
2012-04-04,2.33202,2.33202,2.27866,2.27866,234.5902702805
2012-04-05,2.30538,2.30538,2.30538,2.30538,8.769729730112
2012-04-10,2.32536,2.33202,2.27208,2.30538,5046.9794596795
2012-04-11,2.30538,2.36541,2.30538,2.36541,6849.1589192175
2012-04-12,2.35866,2.37207,2.31204,2.31204,1803.2756757543
2012-04-13,2.46539,2.69181,2.33868,2.53189,12992.354595161
2012-04-16,2.53189,2.6586,2.48528,2.53189,10134.518919361
2012-04-17,2.53189,2.58516,2.41194,2.51867,8266.5664868468
2012-04-18,2.51867,2.51867,2.42534,2.42534,2909.3578379647
2012-04-19,2.39871,2.46539,2.39871,2.46539,1136.7762162658
2012-04-20,2.46539,2.46539,2.34534,2.39871,8726.9772976777
2012-04-23,2.39186,2.39186,2.16554,2.29872,13518.538378968
2012-04-24,2.32536,2.32536,2.27866,2.27866,368.3286486647
2012-04-25,2.32536,2.32536,2.27208,2.32536,457.12216218209
2012-04-26,2.32536,2.33202,2.32536,2.33202,1807.6605406193
2012-04-27,2.32536,2.32536,2.32536,2.32536,5.48108108132
2012-04-30,2.32536,2.32536,2.32536,2.32536,74.542702705952
2012-05-02,2.32536,2.32536,2.13206,2.26542,10218.927568013
2012-05-04,2.16554,2.25211,2.16554,2.20549,895.60864868769
2012-05-07,2.17211,2.39186,2.17211,2.27866,4001.1891893636
2012-05-08,2.29206,2.29206,2.16554,2.17211,1637.7470270984
2012-05-09,2.29206,2.29206,2.16554,2.16554,8906.756757145
2012-05-10,2.16554,2.16554,2.16554,2.16554,29.597837839128
2012-05-11,2.2387,2.2387,1.95226,1.95226,1553.3383784461
2012-05-14,2.13206,2.23204,1.95226,2.15888,12117.574054582
2012-05-15,2.00545,2.10552,1.99879,2.09876,1852.6054054862
2012-05-16,2.09876,2.09876,2.00545,2.06547,2251.6281082063
2012-05-17,1.95892,2.09876,1.95892,1.95892,5228.9513515793
2012-05-18,1.95892,2.14556,1.95892,2.09876,8061.5740544055
2012-05-21,1.93885,2.23204,1.93885,2.17867,3570.3762163718
2012-05-22,2.25211,2.25211,2.0921,2.0921,3465.1394596105
2012-05-23,2.19883,2.19883,2.0921,2.0921,391.34918920625
2012-05-24,2.17867,2.17867,2.07888,2.08536,995.36432436771
2012-05-25,2.09876,2.09876,1.93885,2.03217,29164.832433704
2012-05-28,2.19883,2.19883,1.83221,1.87226,11863.251892409
2012-05-29,1.87226,1.99879,1.69903,1.76562,16664.678919645
2012-05-30,1.73908,1.90556,1.73908,1.73908,11532.194595097
2012-05-31,1.73232,1.83221,1.73232,1.78569,3414.7135136624
2012-06-01,1.73232,1.85894,1.69903,1.69903,5557.8162164585
2012-06-04,1.69903,1.81899,1.60589,1.60589,9590.7956760937
2012-06-05,1.53911,1.66564,1.53911,1.59239,5193.8724326588
2012-06-06,1.53911,1.68562,1.53911,1.55918,4579.991351551
2012-06-08,1.55918,1.66564,1.55918,1.61246,5564.3935137561
2012-06-11,1.61246,1.74555,1.61246,1.67239,10764.843243712
2012-06-12,1.67239,1.7191,1.67239,1.67239,4412.2702704626
2012-06-13,1.67896,1.81233,1.67896,1.79901,12966.045405971
2012-06-14,1.83221,1.98547,1.83221,1.9123,10640.970811275
2012-06-15,1.9123,1.9789,1.77228,1.77228,14861.403243891
2012-06-18,1.9456,1.9456,1.73232,1.73232,6806.4064867832
2012-06-19,1.73232,1.73232,1.68562,1.72576,5464.637838076
2012-06-20,1.73232,1.76562,1.69903,1.69903,1204.7416216741
2012-06-21,1.67896,1.79901,1.67896,1.75914,826.54702706306
2012-06-22,1.67896,1.87892,1.67896,1.80567,479.04648650737
2012-06-25,1.68562,1.83221,1.68562,1.73232,14552.270270905
2012-06-26,1.69903,1.79235,1.69903,1.79235,4411.1740542463
2012-06-27,1.69903,1.85894,1.69903,1.81899,14585.156757393
2012-06-28,1.75914,1.89898,1.75914,1.79901,9335.3772977042
2012-06-29,1.74555,1.76562,1.73908,1.76562,10739.630270738
2012-07-02,1.77228,1.87226,1.77228,1.79901,19594.864865719
2012-07-03,1.7524,1.81899,1.73232,1.7524,6253.9135137861
2012-07-04,1.7524,1.7524,1.7524,1.7524,3002.5362163471
2012-07-05,1.69903,1.74555,1.69903,1.71234,289.4010810937
2012-07-06,1.69903,1.76562,1.67239,1.76562,2695.5956757932
2012-07-09,1.76562,1.80567,1.66564,1.70578,4770.7329731809
2012-07-10,1.66564,1.73232,1.66564,1.67239,4507.6410812776
2012-07-11,1.67239,1.69255,1.50581,1.50581,9079.9589193147
2012-07-12,1.70578,1.70578,1.53911,1.57907,955.90054058221
2012-07-13,1.57907,1.64575,1.42581,1.50581,5438.3286488857
2012-07-16,1.49915,1.55918,1.35904,1.36588,14949.100541192
2012-07-17,1.35904,1.46577,1.35904,1.39926,13521.827027616
2012-07-18,1.39926,1.46577,1.3792,1.40592,2009.3643244119
2012-07-19,1.39926,1.42581,1.39926,1.4125,175.39459460224
2012-07-20,1.46577,1.46577,1.42581,1.42581,2770.1383784991
2012-07-23,1.42581,1.46577,1.42581,1.42581,1407.541621683
2012-07-24,1.42581,1.43256,1.42581,1.43256,165.52864865586
2012-07-25,1.42581,1.50581,1.4125,1.4125,6328.4562164921
2012-07-26,1.44579,1.59905,1.44579,1.59905,8331.2432436064
2012-07-27,1.53245,1.66564,1.49915,1.60589,3146.1405406777
2012-07-30,1.60589,1.66564,1.60589,1.60589,1519.3556757419
2012-07-31,1.80567,1.80567,1.67239,1.67239,3752.3481082717
2012-08-01,1.66564,1.79901,1.66564,1.79235,4285.109189376
2012-08-02,1.84562,1.86569,1.80567,1.86569,7685.5718922269
2012-08-03,1.81233,1.86569,1.80567,1.86569,2539.9329730837
2012-08-06,1.86569,1.86569,1.80567,1.80567,16416.93405477
2012-08-07,1.80567,1.80567,1.80567,1.80567,4999.8421623801
2012-08-08,1.80567,1.84562,1.80567,1.84562,403.40756758515
2012-08-09,1.86569,1.86569,1.79901,1.82555,100.85189189629
2012-08-10,1.85894,1.86569,1.78569,1.86569,6373.4010813589
2012-08-13,1.86569,1.86569,1.77894,1.77894,1177.3362162675
2012-08-14,1.86569,1.86569,1.7524,1.76562,4516.4108110077
2012-08-16,1.85894,1.85894,1.69903,1.69903,4638.090811013
2012-08-17,1.68562,1.74555,1.68562,1.74555,384.77189190866
2012-08-20,1.68562,1.75914,1.68562,1.73232,4355.2670272169
2012-08-21,1.73232,1.73232,1.68562,1.68562,3283.1675677107
2012-08-22,1.68562,1.68562,1.67239,1.67239,6684.7264867779
2012-08-23,1.66564,1.74555,1.52579,1.67239,5487.6583786176
2012-08-24,1.79901,1.79901,1.72576,1.72576,4391.4421623536
2012-08-27,1.79901,1.79901,1.61903,1.79901,4564.6443245233
2012-08-28,1.79901,1.79901,1.66564,1.66564,4605.2043245251
2012-08-29,1.79901,1.79901,1.61903,1.61903,86.601081084856
2012-08-30,1.63243,1.68562,1.60589,1.60589,2168.3156757702
2012-08-31,1.69903,1.69903,1.5725,1.58573,4918.7221623766
2012-09-03,1.5725,1.5725,1.42581,1.50581,15982.832433129
2012-09-04,1.47252,1.59905,1.43256,1.47917,27920.627028244
2012-09-05,1.47917,1.47917,1.43256,1.43922,4029.6908109865
2012-09-06,1.43922,1.46577,1.33933,1.39252,16813.764325057
2012-09-07,1.35265,1.48593,1.35265,1.46577,19620.077838693
2012-09-10,1.35904,1.55918,1.35904,1.47252,1690.3654054791
2012-09-11,1.53911,1.56584,1.47252,1.56584,1608.1491892593
2012-09-12,1.65907,1.65907,1.55918,1.59905,20310.694054939
2012-09-13,1.62577,1.62577,1.56584,1.56584,13333.277838419
2012-09-14,1.56584,1.65907,1.51238,1.65907,19064.296217047
2012-09-17,1.65907,1.76562,1.65907,1.73908,3088.0410812157
2012-09-18,1.75914,1.77894,1.69255,1.76562,5099.5978380601
2012-09-19,1.59239,1.79901,1.5725,1.63909,6884.2378381379
2012-09-20,1.63909,1.71234,1.57907,1.62577,9372.6486490572
2012-09-21,1.59905,1.73232,1.59905,1.69255,15994.890811508
2012-09-24,1.65907,1.67896,1.63243,1.67896,4624.9362164178
2012-09-25,1.67896,1.67896,1.60589,1.65907,2557.4724325439
2012-09-26,1.60589,1.63243,1.60589,1.63243,4804.7156758851
2012-09-27,1.56584,1.5725,1.56584,1.56584,9508.5794598739
2012-09-28,1.52579,1.54586,1.52579,1.53245,7186.7935138268
2012-10-01,1.53245,1.59239,1.51913,1.53245,6996.0518921968
2012-10-02,1.59239,1.59239,1.53245,1.59239,1007.4227027466
2012-10-03,1.58573,1.58573,1.53245,1.53245,8.769729730112
2012-10-04,1.54586,1.64575,1.54586,1.60589,4362.9405407307
2012-10-05,1.59905,1.63243,1.57907,1.63243,8247.9308111703
2012-10-08,1.61903,1.67896,1.59905,1.61903,7544.1600003288
2012-10-09,1.61246,1.65907,1.60589,1.65907,1984.1513514378
2012-10-10,1.65907,1.65907,1.55918,1.55918,7526.6205408686
2012-10-11,1.65907,1.65907,1.56584,1.5725,9405.5351355451
2012-10-12,1.56584,1.56584,1.56584,1.56584,16.44324324396
2012-10-15,1.65907,1.65907,1.47917,1.49915,13167.749189763
2012-10-16,1.63243,1.63243,1.5725,1.5725,18419.721081884
2012-10-17,1.48593,1.58573,1.48593,1.49915,7597.8745949258
2012-10-18,1.49249,1.54586,1.49249,1.49249,2675.8637839004
2012-10-19,1.57907,1.57907,1.49915,1.49915,2297.6691892893
2012-10-22,1.54586,1.54586,1.48593,1.48593,1392.1945946553
2012-10-23,1.48593,1.51913,1.48593,1.48593,1806.5643244031
2012-10-24,1.54586,1.54586,1.43256,1.49915,6519.197838122
2012-10-25,1.43256,1.43256,1.43256,1.43256,252.12972974072
2012-10-26,1.53245,1.53245,1.49915,1.49915,2399.6172974019
2012-10-29,1.53245,1.53245,1.43256,1.43256,1645.4205406123
2012-10-30,1.53245,1.53245,1.46577,1.51238,2854.5470271515
2012-10-31,1.47917,1.47917,1.46577,1.46577,1224.4735135669
2012-11-02,1.46577,1.47917,1.43256,1.43256,2118.9859460383
2012-11-05,1.43256,1.49249,1.43256,1.49249,982.20972977254
2012-11-06,1.49249,1.49915,1.41916,1.46577,5262.9340542835
2012-11-07,1.49915,1.49915,1.40592,1.40592,12864.097297858
2012-11-08,1.40592,1.43256,1.39252,1.43256,2716.4237839022
2012-11-09,1.46577,1.53245,1.42581,1.42581,10010.646486923
2012-11-12,1.42581,1.46577,1.42581,1.46577,88.793513517384
2012-11-13,1.53245,1.53245,1.40592,1.4125,9977.7600004349
2012-11-14,1.53245,1.53245,1.33259,1.42581,34745.669190704
2012-11-15,1.36588,1.4125,1.3459,1.36588,26540.490811968
2012-11-16,1.36588,1.4125,1.3459,1.36588,17581.115676442
2012-11-19,1.36588,1.36588,1.33933,1.3459,28911.606487747
2012-11-20,1.3459,1.39252,1.32593,1.35265,37035.664866479
2012-11-21,1.35265,1.35265,1.29929,1.30595,19154.185946781
2012-11-22,1.39926,1.39926,1.32593,1.38595,28845.833514771
2012-11-23,1.33933,1.43256,1.33259,1.43256,19490.724325174
2012-11-26,1.43256,1.46577,1.36588,1.43256,32375.649731141
2012-11-27,1.46577,1.56584,1.46577,1.56584,30826.69621756
2012-11-28,1.56584,1.56584,1.56584,1.56584,16.44324324396
2012-11-29,1.55243,1.56584,1.43256,1.46577,19016.062703532
2012-11-30,1.49915,1.49915,1.43922,1.45911,1140.0648649146
2012-12-03,1.49915,1.49915,1.43922,1.45911,12239.254054588
2012-12-04,1.49915,1.51238,1.40592,1.40592,24351.347028088
2012-12-05,1.4125,1.4125,1.35265,1.39926,11080.553513997
2012-12-06,1.46577,1.49249,1.37263,1.41916,28392.000001238
2012-12-07,1.45911,1.45911,1.37263,1.3792,10871.17621669
2012-12-10,1.39926,1.4125,1.37263,1.4125,11788.709189703
2012-12-11,1.41916,1.41916,1.36588,1.36588,8277.5286490095
2012-12-12,1.37263,1.4125,1.37263,1.38595,4092.1751353135
2012-12-13,1.41916,1.41916,1.38595,1.4125,8785.0767571397
2012-12-14,1.39252,1.39926,1.35904,1.35904,17347.621622378
2012-12-17,1.41916,1.41916,1.35265,1.36588,25217.357838937
2012-12-18,1.3459,1.39252,1.3459,1.39252,1666.2486487213
2012-12-19,1.39926,1.39926,1.39252,1.39252,587.5718919175
2012-12-20,1.35904,1.3792,1.35904,1.36588,2095.9654054968
2012-12-21,1.36588,1.36588,1.35265,1.36588,2437.9848649711
2012-12-27,1.35904,1.39252,1.35904,1.39252,297.07459460754
2012-12-28,1.37263,1.43256,1.37263,1.43256,17643.600000769
2013-01-02,1.44579,1.44579,1.37263,1.37263,18694.871352166
2013-01-03,1.36588,1.39926,1.36588,1.39926,15796.475676364
2013-01-04,1.40592,1.43922,1.40592,1.43922,19615.692973828
2013-01-07,1.44579,1.73232,1.4125,1.66564,80582.854057567
2013-01-08,1.71234,1.7191,1.61246,1.67896,38683.277839524
2013-01-09,1.66564,1.73232,1.66564,1.72576,13345.336216798
2013-01-10,1.73232,1.80567,1.64575,1.79901,25079.234595688
2013-01-11,1.79901,1.81233,1.68562,1.76562,20378.659460348
2013-01-14,1.77894,1.79901,1.61903,1.67896,21048.447568485
2013-01-15,1.69255,1.69255,1.59905,1.65907,23862.434595635
2013-01-16,1.59905,1.60589,1.55918,1.58573,17528.497298061
2013-01-17,1.59905,1.63243,1.55918,1.57907,16669.06378451
2013-01-18,1.5725,1.66564,1.5725,1.65907,8946.2205409305
2013-01-21,1.65251,1.65251,1.59239,1.59905,8816.8670274114
2013-01-22,1.62577,1.62577,1.56584,1.59905,16746.895135865
2013-01-23,1.62577,1.62577,1.59905,1.59905,6760.3654057001
2013-01-24,1.62577,1.62577,1.5725,1.60589,5291.4356759063
2013-01-25,1.60589,1.60589,1.5725,1.5725,12411.360000541
2013-01-28,1.5725,1.59239,1.53245,1.53245,5072.1924326535
2013-01-29,1.53245,1.55243,1.53245,1.53245,1525.9329730395
2013-01-30,1.58573,1.58573,1.52579,1.52579,1509.4897297955
2013-01-31,1.51238,1.56584,1.51238,1.51913,2319.5935136146
2013-02-01,1.53245,1.56584,1.51238,1.56584,621.55459462169
2013-02-04,1.56584,1.7191,1.56584,1.7191,46063.005407413
2013-02-05,1.73232,1.82555,1.69255,1.81233,74736.732976231
2013-02-06,1.81899,1.81899,1.69255,1.7524,16710.720000728
2013-02-07,1.69255,1.73232,1.67239,1.73232,9058.0345949894
2013-02-08,1.74555,1.74555,1.69903,1.69903,20966.231352265
2013-02-11,1.63909,1.66564,1.59905,1.65907,19372.332973817
2013-02-12,1.65907,1.65907,1.50581,1.51913,23610.304865894
2013-02-13,1.51913,1.51913,1.46577,1.51238,58341.723245786
2013-02-14,1.47252,1.49915,1.47252,1.47252,8344.3978382016
2013-02-15,1.47252,1.50581,1.47252,1.50581,5516.1600002404
2013-02-18,1.51238,1.56584,1.46577,1.56584,20604.480000898
2013-02-19,1.56584,1.65907,1.56584,1.65251,27223.4335147
2013-02-20,1.70578,1.79235,1.70578,1.79235,50858.951353568
2013-02-21,1.77228,1.93228,1.70578,1.89224,103543.10270722
2013-02-22,1.91888,2.09876,1.91888,2.07888,93104.93189595
2013-02-25,2.0921,2.09876,2.00545,2.0921,32347.148109518
2013-02-26,2.03883,2.07888,2.00545,2.06547,7261.3362165327
2013-02-27,2.06547,2.06547,1.99221,2.05215,8534.0432436152
2013-02-28,2.05215,2.06547,1.96567,2.01895,19364.659460304
2013-03-01,2.05215,2.05215,1.88567,2.01895,20842.358919827
2013-03-04,2.03217,2.11884,1.9456,2.10552,47624.017299373
2013-03-05,2.13206,2.25868,2.13206,2.20549,51119.850813039
2013-03-06,2.26542,2.37873,2.25868,2.352,39609.580542267
2013-03-07,2.37873,2.37873,2.24536,2.30538,21595.459460401
2013-03-08,2.30538,2.33868,2.19883,2.25211,19390.968649494
2013-03-11,2.32536,2.33202,2.24536,2.24536,21832.242163114
2013-03-12,2.24536,2.32536,2.24536,2.31204,9940.488649082
2013-03-13,2.31204,2.31204,2.24536,2.29206,3734.8086488114
2013-03-14,2.29206,2.49859,2.26542,2.40518,15363.47027094
2013-03-15,2.46539,2.61856,2.46539,2.59848,59328.317840424
2013-03-18,2.59848,2.62522,2.57194,2.62522,21360.86919012
2013-03-19,2.62522,2.62522,2.56519,2.59848,5843.9286489034
2013-03-20,2.53189,2.62522,2.50525,2.53189,7896.0454057496
2013-03-21,2.52533,2.52533,2.05215,2.0921,21905.688649604
2013-03-22,2.23204,2.44532,2.0921,2.36541,43611.865947847
2013-03-25,2.46539,2.47862,2.37873,2.37873,11531.098378881
2013-03-26,2.39871,2.39871,2.34534,2.37873,20775.489730635
2013-03-27,2.39871,2.39871,2.26542,2.29872,14910.732973623
2013-03-28,2.37207,2.37207,2.20549,2.3187,4140.4086488291
2013-04-02,2.24536,2.33202,2.24536,2.33202,6750.4994597537
2013-04-03,2.37207,2.49859,2.33202,2.39871,34415.708109608
2013-04-04,2.2387,2.33202,2.2387,2.33202,2545.414054165
2013-04-05,2.44532,2.44532,2.2854,2.33202,10537.926486946
2013-04-08,2.27866,2.39186,2.27866,2.29206,6316.3978381132
2013-04-09,2.33202,2.33202,2.32536,2.33202,788.17945949382
2013-04-10,2.33202,2.33202,2.26542,2.33202,1706.808648723
2013-04-11,2.33202,2.33202,2.23204,2.27208,5510.6789191591
2013-04-12,2.27208,2.34534,2.27208,2.34534,14958.966487139
2013-04-15,2.39871,2.39871,2.17867,2.33202,7928.9318922375
2013-04-17,2.25868,2.26542,2.12549,2.12549,16664.678919645
2013-04-18,2.12549,2.12549,2.02551,2.09876,17350.910271027
2013-04-19,2.13206,2.13206,2.03883,2.12549,1449.197837901
2013-04-22,2.12549,2.12549,2.09876,2.09876,10203.580540985
2013-04-23,2.02551,2.13206,2.02551,2.03217,2826.0454055286
2013-04-24,2.03217,2.03217,1.99879,1.99879,241.16756757808
2013-04-25,2.05215,2.25211,2.05215,2.17867,25371.92432543
2013-04-26,2.16554,2.16554,2.16554,2.16554,4372.8064866771
2013-04-29,2.37873,2.37873,2.17211,2.22538,33962.970812291
2013-04-30,2.23204,2.23204,2.07888,2.13206,29688.823785078
2013-05-02,2.10552,2.15204,2.10552,2.15204,4257.7037839694
2013-05-06,2.17211,2.17211,2.09876,2.11226,14652.025946585
2013-05-07,2.11226,2.11226,2.06547,2.11226,7626.3762165486
2013-05-08,2.17867,2.17867,2.07888,2.07888,2352.4800001025
2013-05-09,2.08536,2.15888,2.08536,2.11884,5778.1556759275
2013-05-10,2.11884,2.16554,2.11226,2.16554,25523.202163275
2013-05-13,2.23204,2.23204,2.17867,2.21881,10758.265946415
2013-05-14,2.25211,2.25211,2.03217,2.15204,39512.01729902
2013-05-15,2.12549,2.20549,2.12549,2.15204,11183.597838325
2013-05-16,2.15204,2.15204,2.06547,2.14556,10147.673513956
2013-05-17,2.17867,2.17867,2.04558,2.13206,21372.927568499
2013-05-20,2.13206,2.19883,2.13206,2.16554,30125.117839151
2013-05-21,2.17211,2.23204,2.17211,2.23204,55917.989191627
2013-05-22,2.29206,2.33202,2.23204,2.33202,82904.640003614
2013-05-23,2.29872,2.29872,2.20549,2.26542,14999.52648714
2013-05-24,2.29872,2.29872,2.18533,2.27208,508.6443243465
2013-05-27,2.2854,2.2854,2.19217,2.19883,6919.3167570584
2013-05-28,2.20549,2.2387,2.16554,2.2387,14240.944865486
